សណ្ដែកបណ្ដុះ	សណ្ដែក|បណ្ដុះ	ស・ណ・្・ដ・ែ・ក・ប・ណ・្・ដ・ុ・ះ
សណ្ដោង	សណ្ដោង	ស・ណ・្・ដ・ោ・ង
មួយសណ្ដោងជាល	មួយ|សណ្ដោង|ជាល	ម・ួ・យ・ស・ណ・្・ដ・ោ・ង・ជ・ា・ល
សណ្ដំ	សណ្ដំ	ស・ណ・្・ដ・ំ
កណ្ដាលសភា	កណ្ដាល|សភា	ក・ណ・្・ដ・ា・ល・ស・ភ・ា
សហបណ្ដឹង	សហ|បណ្ដឹង	ស・ហ・ប・ណ・្・ដ・ឹ・ង
សាត់អណ្ដែត	សាត់|អណ្ដែត	ស・ា・ត・់・អ・ណ・្・ដ・ែ・ត
សាត់អណ្ដែតសែតអញ្ជង់	សាត់|អណ្ដែត|សែត|អញ្ជង់	ស・ា・ត・់・អ・ណ・្・ដ・ែ・ត・ស・ែ・ត・អ・ញ・្・ជ・ង・់
សាន់វុ័ណ្ដ	សាន់|វុ័ណ្ដ	ស・ា・ន・់・វ・ុ・័・ណ・្・ដ
សាបព្រោះបណ្ដុះដាំ	សាប|ព្រោះ|បណ្ដុះ|ដាំ	ស・ា・ប・ព・្・រ・ោ・ះ・ប・ណ・្・ដ・ុ・ះ・ដ・ា・ំ
សារាយអណ្ដែត	សារាយ|អណ្ដែត	ស・ា・រ・ា・យ・អ・ណ・្・ដ・ែ・ត
ទីស្នាក់ការកណ្ដាល	ទី|ស្នាក់ការ|កណ្ដាល	ទ・ី・ស・្・ន・ា・ក・់・ក・ា・រ・ក・ណ・្・ដ・ា・ល
បណ្ដូលពោត	បណ្ដូល|ពោត	ប・ណ・្・ដ・ូ・ល・ព・ោ・ត
ស្បូវរណ្ដាស	ស្បូវ|រណ្ដាស	ស・្・ប・ូ・វ・រ・ណ・្・ដ・ា・ស
ស្គមស្បែកដណ្ដប់ឆ្អឹង	ស្គម|ស្បែក|ដណ្ដប់|ឆ្អឹង	ស・្・គ・ម・ស・្・ប・ែ・ក・ដ・ណ・្・ដ・ប・់・ឆ・្・អ・ឹ・ង
ស្បែកដណ្ដប់មុខយោនី	ស្បែក|ដណ្ដប់|មុខ|យោនី	ស・្・ប・ែ・ក・ដ・ណ・្・ដ・ប・់・ម・ុ・ខ・យ・ោ・ន・ី
ស្រកីអណ្ដែង	ស្រកី|អណ្ដែង	ស・្・រ・ក・ី・អ・ណ・្・ដ・ែ・ង
ស្រោបដណ្ដប់	ស្រោប|ដណ្ដប់	ស・្・រ・ោ・ប・ដ・ណ・្・ដ・ប・់
ស្លឹកកណ្ដប	ស្លឹក|កណ្ដប	ស・្・ល・ឹ・ក・ក・ណ・្・ដ・ប
ស្លៀកដណ្ដប់	ស្លៀក|ដណ្ដប់	ស・្・ល・ៀ・ក・ដ・ណ・្・ដ・ប・់
ហ៊‍ីងកណ្ដោល	ហ៊|‍ីង|កណ្ដោល	ហ・៊・‍・ី・ង・ក・ណ・្・ដ・ោ・ល
អណ្ដាក់អណ្ដល់	អណ្ដាក់|អណ្ដល់	អ・ណ・្・ដ・ា・ក・់・អ・ណ・្・ដ・ល・់
អណ្ដាក់អណ្ដល់	អណ្ដាក់|អណ្ដល់	អ・ណ・្・ដ・ា・ក・់・អ・ណ・្・ដ・ល・់
អណ្ដាត	អណ្ដាត	អ・ណ・្・ដ・ា・ត
ល្អព្រោះអណ្ដាត	ល្អ|ព្រោះ|អណ្ដាត	ល・្・អ・ព・្・រ・ោ・ះ・អ・ណ・្・ដ・ា・ត
ស្លាប់ព្រោះអណ្ដាត	ស្លាប់|ព្រោះ|អណ្ដាត	ស・្・ល・ា・ប・់・ព・្・រ・ោ・ះ・អ・ណ・្・ដ・ា・ត
អណ្ដាតជាអាទិ៍កន្លង គួរតែអ្នកផងប្រយ័ត្នអណ្ដាត	អណ្ដាត|ជា|អាទិ៍|កន្លង| |គួរ|តែ|អ្នក|ផង|ប្រយ័ត្ន|អណ្ដាត	អ・ណ・្・ដ・ា・ត・ជ・ា・អ・ា・ទ・ិ・៍・ក・ន・្・ល・ង・ ・គ・ួ・រ・ត・ែ・អ・្・ន・ក・ផ・ង・ប・្・រ・យ・័・ត・្・ន・អ・ណ・្・ដ・ា・ត
អណ្ដាតជាអាទិ៍កន្លង គួរតែអ្នកផងប្រយ័ត្នអណ្ដាត	អណ្ដាត|ជា|អាទិ៍|កន្លង| |គួរ|តែ|អ្នក|ផង|ប្រយ័ត្ន|អណ្ដាត	អ・ណ・្・ដ・ា・ត・ជ・ា・អ・ា・ទ・ិ・៍・ក・ន・្・ល・ង・ ・គ・ួ・រ・ត・ែ・អ・្・ន・ក・ផ・ង・ប・្・រ・យ・័・ត・្・ន・អ・ណ・្・ដ・ា・ត
អណ្ដាតពីរ	អណ្ដាត|ពីរ	អ・ណ・្・ដ・ា・ត・ព・ី・រ
អណ្ដាតព្រែក	អណ្ដាត|ព្រែក	អ・ណ・្・ដ・ា・ត・ព・្・រ・ែ・ក
អណ្ដាត	អណ្ដាត	អ・ណ・្・ដ・ា・ត
អណ្ដាត	អណ្ដាត	អ・ណ・្・ដ・ា・ត
អណ្ដាត	អណ្ដាត	អ・ណ・្・ដ・ា・ត
អណ្ដាតគោ	អណ្ដាត|គោ	អ・ណ・្・ដ・ា・ត・គ・ោ
អណ្ដាតឆ្កែ	អណ្ដាត|ឆ្កែ	អ・ណ・្・ដ・ា・ត・ឆ・្・ក・ែ
អណ្ដាតឆ្កែ	អណ្ដាត|ឆ្កែ	អ・ណ・្・ដ・ា・ត・ឆ・្・ក・ែ
អណ្ដាតឆ្លាម	អណ្ដាត|ឆ្លាម	អ・ណ・្・ដ・ា・ត・ឆ・្・ល・ា・ម
អណ្ដាតត្រកួត	អណ្ដាត|ត្រកួត	អ・ណ・្・ដ・ា・ត・ត・្・រ・ក・ួ・ត
អណ្ដាតត្រកួត	អណ្ដាត|ត្រកួត	អ・ណ・្・ដ・ា・ត・ត・្・រ・ក・ួ・ត
អណ្ដាតសមុទ្រ	អណ្ដាត|សមុទ្រ	អ・ណ・្・ដ・ា・ត・ស・ម・ុ・ទ・្・រ
អណ្ដាប់	អណ្ដាប់	អ・ណ・្・ដ・ា・ប・់
អណ្ដាប់	អណ្ដាប់	អ・ណ・្・ដ・ា・ប・់
អណ្ដាប់អណ្ដា	អណ្ដាប់អណ្ដា	អ・ណ・្・ដ・ា・ប・់・អ・ណ・្・ដ・ា
អណ្ដាប់អណ្ដា	អណ្ដាប់អណ្ដា	អ・ណ・្・ដ・ា・ប・់・អ・ណ・្・ដ・ា
អណ្ដាប់អណ្ដោយ	អណ្ដាប់អណ្ដោយ	អ・ណ・្・ដ・ា・ប・់・អ・ណ・្・ដ・ោ・យ
អណ្ដាប់អណ្ដោយ	អណ្ដាប់អណ្ដោយ	អ・ណ・្・ដ・ា・ប・់・អ・ណ・្・ដ・ោ・យ
អណ្ដឺតអណ្ដក	អណ្ដឺតអណ្ដក	អ・ណ・្・ដ・ឺ・ត・អ・ណ・្・ដ・ក
អណ្ដឺតអណ្ដក	អណ្ដឺតអណ្ដក	អ・ណ・្・ដ・ឺ・ត・អ・ណ・្・ដ・ក
អណ្ដូង	អណ្ដូង	អ・ណ・្・ដ・ូ・ង
អណ្ដូងត្បូង	អណ្ដូង|ត្បូង	អ・ណ・្・ដ・ូ・ង・ត・្・ប・ូ・ង
អណ្ដូងប្រេង	អណ្ដូង|ប្រេង	អ・ណ・្・ដ・ូ・ង・ប・្・រ・េ・ង
អណ្ដូងយោង	អណ្ដូង|យោង	អ・ណ・្・ដ・ូ・ង・យ・ោ・ង
អណ្ដូងលោហជាតិ	អណ្ដូង|លោហ|ជាតិ	អ・ណ・្・ដ・ូ・ង・ល・ោ・ហ・ជ・ា・ត・ិ
អណ្ដូងលោហធាតុ	អណ្ដូង|លោហ|ធាតុ	អ・ណ・្・ដ・ូ・ង・ល・ោ・ហ・ធ・ា・ត・ុ
អណ្ដើក	អណ្ដើក	អ・ណ・្・ដ・ើ・ក
ម្ដាយអណ្ដើក	ម្ដាយ|អណ្ដើក	ម・្・ដ・ា・យ・អ・ណ・្・ដ・ើ・ក
អណ្ដើក	អណ្ដើក	អ・ណ・្・ដ・ើ・ក
អណ្ដើក	អណ្ដើក	អ・ណ・្・ដ・ើ・ក
អណ្ដើកមាស	អណ្ដើក|មាស	អ・ណ・្・ដ・ើ・ក・ម・ា・ស
អណ្ដើកសរសៃ	អណ្ដើក|សរសៃ	អ・ណ・្・ដ・ើ・ក・ស・រ・ស・ៃ
អណ្ដើកហ្លួង	អណ្ដើក|ហ្លួង	អ・ណ・្・ដ・ើ・ក・ហ・្・ល・ួ・ង
អណ្ដើរ	អណ្ដើរ	អ・ណ・្・ដ・ើ・រ
អណ្ដែង	អណ្ដែង	អ・ណ・្・ដ・ែ・ង
អណ្ដែត	អណ្ដែត	អ・ណ・្・ដ・ែ・ត
អណ្ដែតចិត្ត	អណ្ដែត|ចិត្ត	អ・ណ・្・ដ・ែ・ត・ច・ិ・ត・្・ត
អណ្ដែតរំពេ	អណ្ដែត|រំពេ	អ・ណ・្・ដ・ែ・ត・រ・ំ・ព・េ
អណ្ដែតត្រសែត	អណ្ដែតត្រសែត	អ・ណ・្・ដ・ែ・ត・ត・្・រ・ស・ែ・ត
អណ្ដែតអណ្ដូង	អណ្ដែត|អណ្ដូង	អ・ណ・្・ដ・ែ・ត・អ・ណ・្・ដ・ូ・ង
អណ្ដែតអណ្ដូង	អណ្ដែត|អណ្ដូង	អ・ណ・្・ដ・ែ・ត・អ・ណ・្・ដ・ូ・ង
អណ្ដោត	អណ្ដោត	អ・ណ・្・ដ・ោ・ត
អន្តរកម្មនៃបណ្ដាញ	អន្តរ|កម្ម|នៃ|បណ្ដាញ	អ・ន・្・ត・រ・ក・ម・្・ម・ន・ៃ・ប・ណ・្・ដ・ា・ញ
អន្តរបណ្ដាញ	អន្តរ|បណ្ដាញ	អ・ន・្・ត・រ・ប・ណ・្・ដ・ា・ញ
កណ្ដាលអម្ពរ	កណ្ដាល|អម្ពរ	ក・ណ・្・ដ・ា・ល・អ・ម・្・ព・រ
អាចម៍អណ្ដើក	អាចម៍|អណ្ដើក	អ・ា・ច・ម・៍・អ・ណ・្・ដ・ើ・ក
អ្នកកណ្ដាល	អ្នក|កណ្ដាល	អ・្・ន・ក・ក・ណ・្・ដ・ា・ល
អាជ្ញាកណ្ដាល	អាជ្ញា|កណ្ដាល	អ・ា・ជ・្・ញ・ា・ក・ណ・្・ដ・ា・ល
កណ្ដប	កណ្ដប	ក・ណ・្・ដ・ប
កណ្ដាច	កណ្ដាច	ក・ណ・្・ដ・ា・ច
កណ្ដាប់	កណ្ដាប់	ក・ណ・្・ដ・ា・ប・់
កណ្ដុរ	កណ្ដុរ	ក・ណ・្・ដ・ុ・រ
ដណ្ដឹង	ដណ្ដឹង	ដ・ណ・្・ដ・ឹ・ង
ដីសណ្ដ	ដី|សណ្ដ	ដ・ី・ស・ណ・្・ដ
បណ្ដា	បណ្ដា	ប・ណ・្・ដ・ា
បណ្ដាក់	បណ្ដាក់	ប・ណ・្・ដ・ា・ក・់
បណ្ដាក់	បណ្ដាក់	ប・ណ・្・ដ・ា・ក・់
បណ្ដាញ	បណ្ដាញ	ប・ណ・្・ដ・ា・ញ
បណ្ដុន	បណ្ដុន	ប・ណ・្・ដ・ុ・ន
បណ្ដុះ	បណ្ដុះ	ប・ណ・្・ដ・ុ・ះ
បណ្ដើរ	បណ្ដើរ	ប・ណ・្・ដ・ើ・រ
បណ្ដើរ	បណ្ដើរ	ប・ណ・្・ដ・ើ・រ
បណ្ដេញ	បណ្ដេញ	ប・ណ・្・ដ・េ・ញ
បណ្ដៅ	បណ្ដៅ	ប・ណ・្・ដ・ៅ
រសាត់អណ្ដែត	រសាត់|អណ្ដែត	រ・ស・ា・ត・់・អ・ណ・្・ដ・ែ・ត
វ័ណ្ដ	វ័ណ្ដ	វ・័・ណ・្・ដ
វ័ណ្ដ	វ័ណ្ដ	វ・័・ណ・្・ដ
សណ្ដក	សណ្ដក	ស・ណ・្・ដ・ក
សណ្ដក	សណ្ដក	ស・ណ・្・ដ・ក
សណ្ដក	សណ្ដក	ស・ណ・្・ដ・ក
សណ្ដា	សណ្ដា	ស・ណ・្・ដ・ា
សណ្ដាប់ធ្នាប់	សណ្ដាប់ធ្នាប់	ស・ណ・្・ដ・ា・ប・់・ធ・្・ន・ា・ប・់
សណ្ដោង	សណ្ដោង	ស・ណ・្・ដ・ោ・ង
សាបព្រោះបណ្ដុះដាំ	សាប|ព្រោះ|បណ្ដុះ|ដាំ	ស・ា・ប・ព・្・រ・ោ・ះ・ប・ណ・្・ដ・ុ・ះ・ដ・ា・ំ
អណ្ដែត	អណ្ដែត	អ・ណ・្・ដ・ែ・ត
អណ្ដែត	អណ្ដែត	អ・ណ・្・ដ・ែ・ត
អណ្ដែត	អណ្ដែត	អ・ណ・្・ដ・ែ・ត
អណ្ដែត	អណ្ដែត	អ・ណ・្・ដ・ែ・ត
អាជ្ញាកណ្ដាល	អាជ្ញា|កណ្ដាល	អ・ា・ជ・្・ញ・ា・ក・ណ・្・ដ・ា・ល
អាជ្ញាកណ្ដាល	អាជ្ញា|កណ្ដាល	អ・ា・ជ・្・ញ・ា・ក・ណ・្・ដ・ា・ល
